Sensor,gyroscope,gyroscope,gyroscope,gyroscope,accelerometer,accelerometer,accelerometer,accelerometer,rotation_vector,rotation_vector,rotation_vector,rotation_vector,linear_acceleration,linear_acceleration,linear_acceleration,linear_acceleration,gravity,gravity,gravity,gravity
Axis,x,y,z,w,x,y,z,w,x,y,z,w,x,y,z,w,x,y,z,w
3588207158619,-1.1563679,-1.0225884,2.9132164,,-11.753136,-4.5034933,-6.619968,,0.7210715,0.31078255,-0.5250655,0.32829323,-2.3262472,-5.9458885,-4.3344326,,-9.426888,1.4423954,-2.2855353,
3588215154235,-1.1563679,-1.0225884,2.9132164,,-11.880029,-4.6279917,-6.253655,,0.7210715,0.31078255,-0.5250655,0.32829323,-2.3262472,-5.9458885,-4.3344326,,-9.426888,1.4423954,-2.2855353,
3588239819888,-1.7153096,-1.378112,3.5924985,,-11.221623,-6.6726403,-5.66947,,0.7117639,0.29416052,-0.50584745,0.3885616,-1.9181833,-9.17851,-3.8427205,,-9.30344,2.5058694,-1.8267494,
3588272309734,-2.090381,-1.4074335,4.0500364,,-11.252748,-7.515399,-3.4165258,,0.7021983,0.27854177,-0.484673,0.44093552,-1.972415,-10.925958,-2.9378953,,-9.084008,3.424924,-1.3860329,
3588288639773,-2.189952,-1.7232509,4.35608,,-11.20247,-7.240066,-0.8643068,,0.69435006,0.26607853,-0.4673211,0.47821674,-2.3904839,-11.574828,-1.2054353,,-8.85987,4.0737944,-1.0379317,
3588296973888,-1.9682078,-2.0415115,4.6340237,,-11.063606,-6.591237,0.24420857,,0.685747,0.24841921,-0.45037693,0.5149753,-2.4970198,-11.323153,0.8710713,,-8.5665865,4.731915,-0.6268627,
3588305182542,-1.7110336,-2.2033908,4.7787986,,-10.749966,-5.949591,1.2449849,,0.68098426,0.238756,-0.4410899,0.5335688,-2.3600225,-11.01059,1.6518432,,-8.389943,5.060998,-0.40685835,
3588345788542,-0.68844515,-2.737287,5.329799,,-7.5465236,-3.7780502,-0.038307227,,0.6662166,0.18129249,-0.4079072,0.5974114,-0.8871541,-10.9957485,0.022077024,,-7.454245,6.355786,0.45676333,
3588370313772,-0.52839845,-2.3371704,5.8136044,,-5.4563856,-1.3335704,1.0510546,,0.6544267,0.10433249,-0.3742897,0.64865077,0.67513466,-8.893395,-0.14222693,,-6.1315203,7.559825,1.1932815,
3588378480849,-0.44837508,-2.166739,5.897293,,-4.237737,-0.6775591,1.5586253,,0.6515772,0.08448676,-0.36369526,0.6603294,1.5043435,-8.513624,0.21885729,,-5.7420807,7.836065,1.339768,
3588402977042,-0.1685988,-1.6927075,5.653558,,1.4173675,1.4437037,1.6927006,,0.6437384,0.024866495,-0.32826436,0.6908148,5.898899,-7.11831,0.025912642,,-4.4815316,8.562014,1.666788,
3588427299118,0.017104227,-1.3060299,5.2381697,,5.2600613,5.662287,0.35434186,,0.63727117,-0.029327212,-0.2923485,0.71243095,8.50433,-3.410541,-1.4701926,,-3.2442684,9.072828,1.8245344,
3588443794234,-0.20341812,-0.76174897,4.719545,,7.4723034,7.5465236,0.031124622,,0.63318115,-0.060339153,-0.2670736,0.7239562,9.932264,-1.7601924,-1.8407849,,-2.4599605,9.306716,1.8719095,
3588468034849,-0.34513888,-0.6609562,4.2021422,,10.757148,10.058042,3.2944214,,0.6241634,-0.09980251,-0.23261619,0.73915446,12.15795,0.5540476,1.3240783,,-1.4008023,9.503994,1.9703431,
3588484531503,0.089186326,-1.183246,3.069598,,11.425131,12.272678,5.0517654,,0.618227,-0.12288493,-0.21518233,0.7459164,12.2365265,2.7094622,3.0375838,,-0.8113953,9.563216,2.0141816,
3588508852464,0.6078109,-1.7373008,2.6914723,,11.032481,14.137761,4.1802764,,0.6135897,-0.14758918,-0.2039127,0.74842817,11.324778,4.353772,3.3319335,,-0.2875082,9.597241,1.9951652,
3588525348887,0.63041294,-1.1600331,2.3835962,,11.178528,13.651738,2.0614076,,0.61072516,-0.18402347,-0.19121993,0.74604636,10.776314,4.025173,0.23442566,,0.40221435,9.626565,1.8269819,
3588549884464,0.26267207,-0.4251622,1.7684549,,13.429077,13.986926,1.4556746,,0.6076474,-0.21089602,-0.17789187,0.74474293,12.4686575,4.3752756,-0.23670757,,0.9604199,9.61165,1.6923822,
3588565994887,0.09896017,-0.34208453,1.5100589,,11.506534,14.415488,1.3742718,,0.6046588,-0.22338656,-0.17163336,0.7450022,10.277881,4.8282576,-0.2827816,,1.228653,9.587231,1.6570534,
3588582319772,-0.22724187,-0.14844026,1.2968669,,9.574412,13.891158,1.079785,,0.60031563,-0.23274542,-0.16713262,0.74667096,8.133778,4.3367815,-0.59618545,,1.4406348,9.554377,1.6759704,
3588606810772,-0.77518797,0.3549127,1.1453724,,8.420407,12.301409,3.3303347,,0.5939957,-0.23944916,-0.16263248,0.7505891,7.098905,3.3437643,0.40961516,,1.7139596,9.481312,1.8268764,
3588631299541,-0.5693264,0.29993483,0.7464773,,7.66384,11.358093,5.2600613,,0.58296835,-0.24560596,-0.15750451,0.7582994,5.86936,2.1133795,3.2183545,,1.8519408,9.429067,1.9579098,
3588647626541,-0.18387043,0.099571034,0.40683624,,7.1490865,10.778696,4.1299977,,0.577867,-0.24947491,-0.15688252,0.761065,5.5695753,1.7276182,2.732761,,1.9458239,9.393449,2.036489,
3588655960002,0.069027774,-0.004886922,0.0012217305,,6.349423,10.500969,3.751714,,0.5755503,-0.25286895,-0.1583075,0.76140517,4.3602066,1.1207504,1.6962576,,1.9892163,9.3802185,2.0554564,
3588680448464,0.312763,-0.052534413,-0.24129178,,4.1683054,10.196905,3.0358477,,0.5758244,-0.25585538,-0.16314708,0.75917554,2.2011876,0.8042164,1.0163779,,1.9671177,9.392689,2.0194697,
3588704938194,0.40561453,0.0030543262,-0.28160888,,2.834735,10.0987425,1.7717092,,0.57863003,-0.25805947,-0.16873883,0.7550628,0.9280522,0.67559814,-0.16201723,,1.9066827,9.423144,1.9337264,
3588729545387,0.2828306,0.08979719,-0.0842994,,2.3774424,10.048465,0.94331545,,0.5815599,-0.25983912,-0.1730341,0.75121963,0.5226803,0.5979872,-0.9056639,,1.8547621,9.450478,1.8489794,
3588745874733,0.1423316,0.19181168,0.014660766,,2.60968,9.885659,0.6823475,,0.582503,-0.2611492,-0.17475922,0.74963367,0.76664853,0.42612362,-1.1317124,,1.8430314,9.459536,1.81406,
3588770260540,0.03359759,0.24801129,0.05681047,,2.707842,9.564836,0.91697925,,0.5823058,-0.2625372,-0.17638807,0.74892026,0.8660034,0.10320282,-0.8873301,,1.8418387,9.461633,1.8043094,
3588786801463,-0.029932396,0.16493362,0.02687807,,2.7605145,9.26556,1.2378023,,0.5816743,-0.2632633,-0.1771065,0.74898654,0.91367984,-0.19377422,-0.5734366,,1.8468347,9.459334,1.8112389,
3588811397925,0.037873644,-0.012217305,-0.047647487,,2.2936451,9.100361,1.7286136,,0.58050567,-0.26543868,-0.17929304,0.748605,0.4376757,-0.3564024,-0.08670461,,1.8559694,9.456763,1.8153182,
3588827766886,0.10873401,-0.043982297,-0.036651913,,1.8291701,9.0429,1.8363527,,0.57995766,-0.26851967,-0.18059032,0.7476186,-0.05401206,-0.41226387,0.040827632,,1.8831822,9.455164,1.7955251,
3588844173886,0.16187929,-0.050701816,0.03848451,,1.5370775,9.093178,1.7501614,,0.5743171,-0.2824745,-0.19731367,0.742587,-0.35445392,-0.36467838,-0.02225411,,1.8915315,9.457856,1.7724155,
3588868661501,0.14782938,-0.051923547,0.10934488,,1.8507179,9.150639,1.2234371,,0.57475835,-0.28554738,-0.1979052,0.74091107,-0.06780708,-0.3099575,-0.5047995,,1.918525,9.460596,1.7282366,
3588885084078,0.07147124,-0.022602014,0.13500121,,1.7860745,9.224859,1.1755531,,0.5731977,-0.29172906,-0.20216206,0.73855877,-0.16702259,-0.23496342,-0.51783013,,1.9530971,9.459823,1.6933832,
3588909356155,0.020158553,-0.014049901,0.16798794,,1.8124107,9.25359,1.5705963,,0.5689373,-0.30214834,-0.21141763,0.73506415,-0.18451822,-0.2016859,-0.096862555,,1.9969289,9.455276,1.6674589,
3588925909886,0.03359759,-0.11728613,0.2284636,,1.7046716,9.380483,1.99437,,0.56620455,-0.30770615,-0.21606079,0.733517,-0.32281566,-0.06928158,0.33254778,,2.0274873,9.449764,1.6618222,
3588942192616,0.07941248,-0.12461651,0.2938262,,1.7501614,9.607931,1.8291701,,0.562846,-0.3147414,-0.22195056,0.73135513,-0.3144083,0.16417885,0.17886329,,2.0645697,9.443752,1.6503068,
3588966795116,0.034208454,-0.01038471,0.41355577,,2.3056161,9.945514,1.4460979,,0.5608551,-0.32004845,-0.22264807,0.7303687,0.17011881,0.51369095,-0.1820128,,2.1354973,9.431823,1.6281106,
3588991069693,-0.039095376,0.1020145,0.4538729,,2.3822308,10.266336,1.4413095,,0.5603291,-0.32125962,-0.21936268,0.7312343,0.29326487,0.7545738,-0.23580658,,2.1967049,9.418389,1.6244435,
3589007610578,-0.12461651,0.172264,0.5723807,,1.7621324,10.479421,1.8986019,,0.55821896,-0.32307178,-0.21460219,0.7334591,-0.5358584,1.089304,0.25076652,,2.2979908,9.390117,1.6478354,
3589015556385,-0.12461651,0.172264,0.5723807,,1.5634137,10.625467,2.0470424,,0.55821896,-0.32307178,-0.21460219,0.7334591,-0.5358584,1.089304,0.25076652,,2.3377345,9.378104,1.6602912,
3589040309001,-0.16432275,0.10995574,0.8863655,,3.1292217,10.867282,1.472434,,0.55335736,-0.32768473,-0.20597732,0.73755795,0.6244576,1.5386324,-0.22251475,,2.504764,9.3286495,1.6949488,
3589064558385,-0.2669481,0.24556783,0.8539896,,4.072537,10.800244,1.340753,,0.5497414,-0.33103943,-0.20127228,0.7400587,1.3768616,1.5361834,-0.41449296,,2.6956754,9.264061,1.7552459,
3589089268039,-0.40011674,0.37873647,0.64996064,,4.213795,10.953473,1.922544,,0.5413301,-0.33476782,-0.19315398,0.7467153,1.3617039,1.757165,0.061394215,,2.8520913,9.196308,1.8611498,
3589105577385,-0.37934732,0.31581733,0.62125,,3.3518825,11.101913,2.2936451,,0.5375323,-0.33501312,-0.18924567,0.7503407,0.41678524,1.9477549,0.35535645,,2.9350972,9.154159,1.9382887,
3589130173039,-0.34330627,0.026267206,0.72692966,,2.8898015,11.326968,2.3774424,,0.5318069,-0.33676895,-0.18360817,0.75502074,-0.18210125,2.2389736,0.3422072,,3.0719028,9.087995,2.0352352,
3589146285693,-0.33658674,-0.02321288,0.7849618,,2.9999347,11.6430025,2.6767175,,0.5297563,-0.3380197,-0.18179487,0.75634086,-0.36488724,2.3900337,0.45253515,,3.1254017,9.0638275,2.0613766,
3589162829500,-0.30482176,0.16310102,1.0042624,,4.247314,12.203246,2.3535004,,0.5231434,-0.34296662,-0.175139,0.7602772,0.9301777,3.2242613,0.2216351,,3.3171363,8.978985,2.1318653,
3589187288308,-0.52595496,0.6426302,1.0054842,,4.235343,13.476961,1.6567876,,0.5162546,-0.3452907,-0.16503888,0.7661708,0.7177062,4.6014414,-0.58414054,,3.5176368,8.87552,2.2409282,
3589203700692,-0.77457714,0.5900958,1.1337659,,3.3662477,14.365211,2.0326772,,0.5104019,-0.3449448,-0.15775988,0.7717609,-0.27582383,5.5720444,-0.3307836,,3.6420715,8.793166,2.3634608,
3589219994077,-0.93401295,0.57360244,1.3084733,,3.7229836,14.7794075,2.6767175,,0.50252515,-0.34523678,-0.15025389,0.7782698,-0.065933466,6.091238,0.1607225,,3.788917,8.6881695,2.515995,
3589244537846,-1.0708468,0.84421575,1.5515977,,4.271256,14.496891,3.8379054,,0.48830432,-0.34564978,-0.13727479,0.7894561,0.2339859,6.005434,1.0511472,,4.03727,8.491457,2.7867582,
3589268852346,-0.9877691,1.0354166,1.717753,,7.3885064,13.6732855,5.3366756,,0.47262102,-0.34467003,-0.12052927,0.8020627,3.083734,5.423647,2.2410698,,4.3047724,8.249639,3.0956059,
3589285417307,-0.7519751,1.174083,1.3927728,,10.158598,13.352463,5.4444146,,0.4631613,-0.34301668,-0.10821712,0.81000644,5.692184,5.2662153,2.1528873,,4.466414,8.086247,3.2915273,
3589301712000,-0.6939429,0.960891,0.8258898,,9.835381,14.05157,6.045359,,0.4554413,-0.33995315,-0.09837391,0.81690127,5.267352,6.0985117,2.5737057,,4.5680285,7.9530582,3.4716535,
3589317873307,-0.66889745,0.906524,0.6591236,,7.0245876,14.528016,6.4547677,,0.44943577,-0.3361134,-0.09219139,0.82251805,2.414967,6.669834,2.8256154,,4.6096206,7.858182,3.6291523,
3589342536653,-0.87781334,2.2974641,1.251052,,8.190564,13.548787,6.1530986,,0.43994746,-0.32649922,-0.07925227,0.8328047,3.5413642,5.8551545,2.2334883,,4.6492,7.6936326,3.9196103,
3589367143923,-1.346347,3.9217548,1.6065756,,7.7308774,12.310986,5.8322754,,0.4264969,-0.30345505,-0.053955894,0.8503554,3.1211123,4.8766203,1.3993673,,4.609765,7.4343653,4.432908,
3589383439076,-1.72264,4.6303587,1.8533652,,8.104373,10.54167,5.580884,,0.41376182,-0.27968052,-0.03127738,0.86579543,3.608912,3.343966,0.66618395,,4.495461,7.197704,4.9147,
3589407684884,-2.2339342,5.1104984,1.7684549,,9.564836,7.553706,7.0724716,,0.38763693,-0.23556016,0.006771145,0.8911809,5.396,0.80948496,1.3012772,,4.1688356,6.744221,5.7711945,
3589424185345,-2.5283713,4.424497,0.8014552,,10.180145,6.3326635,12.047623,,0.36631086,-0.20326062,0.02899761,0.9075576,6.35373,-0.07214117,5.683078,,3.8264148,6.4048047,6.364545,
3589448767076,-1.2137892,2.4275784,-0.99204516,,11.884817,4.4460325,20.458454,,0.33908325,-0.16284695,0.043593615,0.9255286,8.638789,-1.5699973,13.427019,,3.2460282,6.01603,7.0314355,
3589465057153,0.6469063,1.4672983,-2.1697934,,12.825739,3.4691982,22.141577,,0.33422646,-0.14297971,0.03965748,0.9307399,9.955695,-2.520854,14.926834,,2.8700438,5.990052,7.214742,
3589481384576,2.1300871,1.5143349,-3.2302554,,12.291832,2.669535,17.164032,,0.3446583,-0.12435833,0.028460452,0.9300193,9.831054,-3.5478733,9.990552,,2.4607785,6.217408,7.17348,
3589505704884,2.728735,1.6969837,-4.0689735,,8.92319,0.6631939,8.872911,,0.3656913,-0.10092388,0.011814756,0.92517287,7.3262205,-6.161698,2.0142736,,1.5969696,6.8248916,6.858638,
3589530244230,2.6719246,2.2797492,-4.541172,,2.6360161,-0.81402856,3.9193082,,0.4016234,-0.057283282,-0.01928077,0.9138083,3.904028,-7.816033,-1.5699692,,0.8747989,7.219877,6.578639,
3589530458499,2.5344799,2.3225098,-4.4678683,,2.6360161,-0.81402856,3.9193082,,0.4127967,-0.04074341,-0.030107679,0.90941334,2.1530533,-8.200976,-2.5126553,,0.48296282,7.386948,6.4319634,
3589563081691,2.172237,1.6279559,-3.5961637,,-2.1691468,-1.0630256,0.19632454,,0.45056087,0.020177104,-0.07054961,0.889725,-1.1936015,-8.8975935,-5.6207414,,-0.9755453,7.834568,5.8170657,
3589595692499,1.3158038,1.5161675,-2.406809,,-5.073313,-2.3918076,-2.3942018,,0.47698474,0.068325855,-0.100140974,0.8705109,-2.969902,-10.401451,-7.64698,,-2.1034112,8.009644,5.252778,
3589628397306,0.30115658,0.59620446,-0.829555,,-5.717354,-1.9680338,-3.4380736,,0.48856086,0.10287873,-0.10640587,0.8598849,-2.9626734,-9.992996,-8.355604,,-2.7546804,8.024962,4.9175305,
3589644724729,-0.0067195175,0.90224797,-0.27000242,,-5.391742,-1.8722657,-1.6998832,,0.4891688,0.11375023,-0.10234021,0.85866255,-2.494177,-9.882135,-6.5595636,,-2.8975651,8.00987,4.8596807,
3589669047268,0.07819075,1.0122037,0.16676621,,-3.7780502,-1.5298948,0.7254431,,0.488991,0.13020772,-0.08656895,0.8581607,-0.7562175,-9.5392,-4.0589027,,-3.0218327,8.009305,4.784346,
3589685551383,0.65057147,0.45142943,0.27122417,,-2.885013,-1.4820108,0.7613561,,0.49100274,0.13774216,-0.07592999,0.856842,0.16103244,-9.528426,-3.9447262,,-3.0460455,8.046415,4.7060823,
3589701973114,1.0867293,0.15210545,0.18142697,,-2.5139117,-0.8451532,0.35194764,,0.4958442,0.14263628,-0.06702613,0.8539912,0.52702546,-8.962828,-4.233513,,-3.0409372,8.117675,4.5854607,
3589726415613,1.5522085,-0.15577064,0.10262536,,-2.6384103,-0.023942016,-1.8986019,,0.50774646,0.14718765,-0.057270158,0.8469058,0.3767972,-8.292595,-6.22391,,-3.0152075,8.268653,4.325308,
3589750736075,1.4648548,-0.1301143,0.1863139,,-3.1794999,0.7134721,-4.3646297,,0.51767004,0.14775029,-0.054295696,0.8409754,-0.20830655,-7.72106,-8.3896885,,-2.9711933,8.434532,4.0250587,
3589767259536,1.1032226,-0.013439035,0.39584067,,-3.7469256,1.5131354,-4.5657425,,0.5306479,0.14922254,-0.047273673,0.83301306,-0.81689477,-7.0183034,-8.412803,,-2.9300308,8.531439,3.8470602,
3589783661613,0.8210029,-0.118507855,0.6261369,,-4.146757,2.0350714,-4.7907977,,0.53753775,0.1490685,-0.041804973,0.8289054,-1.28252,-6.5817595,-8.494411,,-2.864237,8.616831,3.7036138,
3589807940305,0.48258355,-0.105068825,0.8753699,,-3.2441432,1.8962077,-5.130774,,0.54253024,0.14800748,-0.034052704,0.8261933,-0.9790256,-6.5185776,-8.595947,,-2.6953855,8.7261505,3.5720575,
3589832432459,-0.14477506,0.06719518,1.2394456,,-2.2888567,0.7422025,-4.9440265,,0.54537684,0.14692459,-0.015327173,0.8250711,-0.09926772,-7.6632276,-8.608509,,-2.4544978,8.802403,3.558585,
3589848957151,-0.9279043,0.42943826,1.627345,,-1.5729905,0.641646,-4.2904096,,0.5427766,0.14364767,0.006677814,0.8274747,0.6872512,-8.186166,-7.9141417,,-2.2602417,8.827812,3.6237323,
3589865379498,-1.3891076,0.4868596,1.7214183,,-1.0726024,0.79248077,-2.2050598,,0.53685087,0.14184126,0.025137335,0.8312884,0.97534,-8.030434,-5.964384,,-2.0479424,8.822914,3.7593246,
3589881660844,-1.527774,0.344528,1.7702875,,-1.2162545,0.7230489,0.59615624,,0.52831614,0.1391093,0.043789294,0.83642894,0.6121063,-8.063521,-3.3565254,,-1.8283608,8.786571,3.9526815,
3589906201113,-1.1136073,-0.3115413,1.8325957,,-1.8171991,2.4875755,4.0174704,,0.5157102,0.1311394,0.07001262,0.8437676,-0.35512662,-6.227025,-0.23558474,,-1.4620725,8.714601,4.253055,
3589930484843,-0.7867944,-0.6401868,1.9963076,,-0.79248077,3.9791632,3.157952,,0.51048857,0.12176439,0.08541403,0.8469234,-0.40316916,-4.8577585,-0.571537,,-1.1674272,8.683693,4.404654,
3589947074459,-0.929126,-0.8527679,2.0189097,,-0.533907,5.0781016,2.9376855,,0.50533617,0.103773855,0.1080418,0.84981966,0.124935865,-3.5646272,-1.6492057,,-0.65884286,8.642729,4.586891,
3589963184805,-0.9981538,-0.99021256,1.9761491,,0.6775591,5.8705826,5.2289367,,0.500867,0.08947759,0.120861016,0.8523608,0.9861134,-2.7148209,0.49966002,,-0.30855435,8.585403,4.7292767,
3589979727266,-0.6713409,-2.235767,1.4666874,,1.6591818,7.285556,8.899248,,0.4968123,0.07175807,0.12905781,0.85520315,1.6052496,-1.2292919,4.0345945,,0.053932227,8.514848,4.8646536,
3590012361535,0.49846604,-3.404352,1.3286319,,2.336741,11.154586,7.386112,,0.5015344,0.022332845,0.12803918,0.855319,1.4518998,2.684947,2.5227103,,0.8848412,8.469639,4.863402,
3590028764382,0.24862215,-3.31822,1.5839735,,3.205836,11.990162,4.656722,,0.5076903,-0.0050958027,0.12606157,0.85225177,1.8654014,3.5164795,-0.09410143,,1.3404347,8.473682,4.7508235,
3590045045381,-0.19181168,-3.2296445,1.9211712,,4.197036,13.941437,5.583278,,0.51155937,-0.0347903,0.12395297,0.8495483,2.3736784,5.502186,0.9330306,,1.8233573,8.439251,4.6502476,
3590053209535,-0.31887165,-3.0500503,2.1459696,,4.675876,14.805743,6.244078,,0.5121969,-0.05007457,0.12386027,0.8484135,2.5983415,6.404336,1.632072,,2.0775347,8.401407,4.612006,
3590061419689,-0.42332962,-2.7061331,2.403144,,5.2768207,15.02601,5.746084,,0.51213586,-0.06528131,0.12483041,0.8472736,2.938106,6.675253,1.1672568,,2.3387146,8.350757,4.5788274,
3590110275997,-2.1905627,-0.54733527,2.4514022,,13.328521,13.706804,7.9726915,,0.49216628,-0.12641497,0.14800173,0.8484616,9.480137,5.6441374,1.319787,,3.5323498,7.823247,4.7423315,
3590126680458,-2.0793853,-0.43127087,1.6279559,,12.871228,13.670892,11.391612,,0.4651417,-0.15042806,0.16025658,0.85751534,8.879208,6.32063,6.2722545,,3.9920204,7.3502617,5.1193576,
3590143057920,-1.5876387,-0.7690793,1.1557571,,12.196063,13.711593,12.813767,,0.44948533,-0.16411121,0.16273603,0.86287177,7.9840207,6.6284184,7.497966,,4.2120423,7.083174,5.3158016,
3590159342073,-0.98654735,-1.1362094,0.70432764,,12.277467,13.295002,12.53604,,0.43822062,-0.17802948,0.16094753,0.86623555,7.8694563,6.4117365,7.1175094,,4.4080105,6.8832655,5.418531,
3590183925650,-0.6267477,-1.1184943,0.09590584,,11.662156,12.876017,9.947908,,0.42944765,-0.19777808,0.15194139,0.86797035,7.015444,6.154594,4.5256443,,4.6467123,6.7214227,5.422264,
3590200219342,-0.6377433,-0.8020661,-0.16920967,,10.503363,12.246342,9.119514,,0.42520133,-0.20819996,0.14297645,0.8691458,5.7618494,5.5818553,3.709056,,4.7415133,6.6644864,5.4104586,
3590224759188,-0.5876524,-0.3549127,-0.2687807,,8.494628,11.197681,9.404425,,0.41848394,-0.21840857,0.12887287,0.87210137,3.701027,4.5916576,3.9682283,,4.793601,6.606024,5.4361963,
3590249069150,-0.5222898,-0.014660766,-0.204029,,7.6614456,10.237606,9.198523,,0.41168743,-0.22332647,0.11682445,0.87578017,2.8820758,3.6777868,3.6942706,,4.77937,6.559819,5.504252,
3590265630342,-0.31581733,0.21013765,-0.3463606,,7.563283,9.742006,9.617508,,0.40747887,-0.22415653,0.11001906,0.8784137,2.8221087,3.2054124,4.052924,,4.741174,6.536594,5.564584,
3590289926727,-0.032375857,0.1386664,-0.5412266,,6.8761473,8.841787,9.016563,,0.40506175,-0.22367029,0.10297958,0.8805067,2.4610667,2.6143122,3.8664799,,4.680837,6.5435095,5.607376,
3590306473342,0.30970868,-0.015882496,-0.82711154,,6.315904,8.255207,8.0684595,,0.4062881,-0.22226174,0.0905564,0.8816628,1.7508712,1.6243067,2.468279,,4.565033,6.6309004,5.6001806,
3590330952342,0.48380527,-0.17837265,-0.9816604,,5.231331,7.5920134,7.2185183,,0.41147742,-0.22078407,0.0760356,0.8809991,0.8026967,0.8112292,1.6887302,,4.428634,6.780784,5.529788,
3590347366188,0.49541172,-0.13927728,-0.960891,,4.501099,7.4723034,6.385336,,0.4161092,-0.21994089,0.0660765,0.879837,0.16641903,0.57675076,0.92344093,,4.33468,6.8955526,5.461895,
3590371658803,0.40622538,0.111177474,-0.82894415,,4.1299977,7.225701,5.0637364,,0.4204824,-0.21870056,0.05659451,0.8787273,-0.10119915,0.33408117,0.019663334,,4.2359853,7.004147,5.4008093,
3590388203649,0.12217305,0.42332962,-0.6792821,,4.369418,7.165846,5.303157,,0.4245525,-0.21422358,0.04573642,0.87850535,0.29742098,0.042808056,-0.06820965,,4.071997,7.123038,5.3713665,
3590412494111,0.08246681,0.44776422,-0.6908886,,4.673482,7.089231,6.4044895,,0.4258145,-0.20970285,0.040442817,0.8792447,0.5925231,-0.0061502457,0.65505934,,3.9540658,7.1767845,5.3879056,
3590428864765,0.18203785,0.36163223,-0.7690793,,4.999093,7.1514807,6.5505357,,0.4271166,-0.20513062,0.03496529,0.8799262,1.0438819,-0.15335226,1.1735487,,3.833107,7.2306123,5.403323,
3590445377034,0.3286455,0.18203785,-0.9804387,,4.876989,7.465121,6.6510925,,0.43086502,-0.19881448,0.025033873,0.8798872,1.234396,0.12708855,1.2608066,,3.642593,7.3380322,5.390286,
3590469932995,0.462425,-0.022602014,-1.1355985,,4.2401314,7.6734166,6.5337763,,0.43674636,-0.19340964,0.012404614,0.87845975,0.8015225,0.1955533,1.201992,,3.438609,7.4778633,5.3317842,
3590486141918,0.5503896,-0.13683382,-1.1209377,,3.655946,7.9846625,6.907272,,0.44156045,-0.190639,0.0029846393,0.8767397,0.35191512,0.4028554,1.6375475,,3.304031,7.581807,5.2697244,
3590510713226,0.6780604,0.0061086523,-1.0488557,,3.7780502,8.4826565,6.4739213,,0.45035914,-0.18634923,-0.008852916,0.8731394,0.66499066,0.73783445,1.3263984,,3.1130595,7.744822,5.147523,
3590527042880,0.67256266,0.092240654,-1.0348058,,3.6846764,8.719683,6.5122285,,0.45675084,-0.1823362,-0.015322429,0.87057304,0.708585,0.8659525,1.4494042,,2.9760914,7.85373,5.0628242,
3590551408956,0.73548174,0.026267206,-1.0329732,,3.9911342,9.038112,7.264008,,0.4631036,-0.17795783,-0.021301704,0.86799335,1.0353153,0.93852854,1.9760041,,2.836109,7.958325,4.9791517,
3590567742533,0.89980453,-0.16371189,-1.1068878,,4.357447,9.076419,7.5225816,,0.4700929,-0.17423612,-0.027676675,0.86480546,1.7240438,0.9485283,2.7087493,,2.6334033,8.127891,4.8138323,
3590584328764,1.2663237,-0.44837508,-1.319469,,4.685453,8.875306,7.28795,,0.48331174,-0.1704642,-0.039122872,0.8578002,2.1883721,0.6131258,2.6326995,,2.4970808,8.26218,4.6552505,
3590608694649,1.4966198,-0.68111473,-1.500285,,4.235343,8.307879,7.4148426,,0.50036573,-0.16858564,-0.054393414,0.84749895,1.9668772,-0.18917847,3.0761251,,2.2684658,8.497058,4.3387175,
3590625284264,1.9511036,-1.0641272,-1.7556267,,3.5553896,8.02297,7.101202,,0.5140929,-0.16876887,-0.06697646,0.83829576,1.4558623,-0.65131474,3.0368252,,2.0995274,8.674285,4.064377,
3590649643495,2.2143865,-1.237613,-1.894904,,1.7764976,6.9168487,5.5617304,,0.53817725,-0.17052977,-0.088506006,0.8206409,-0.034041166,-2.0413928,2.0061367,,1.8105388,8.958241,3.5555937,
3590666216918,2.3780985,-1.5021176,-1.9712621,,0.51235914,6.181829,4.7500963,,0.554791,-0.17272258,-0.10395681,0.8071969,-1.090966,-2.9536786,1.5654085,,1.6033251,9.135508,3.1846879,
3590682620802,2.4153612,-1.582141,-1.8942931,,-0.7685388,5.3366756,4.5992613,,0.57062477,-0.17592573,-0.120370895,0.7930626,-2.1578176,-3.9544878,1.7859783,,1.3892789,9.291163,2.813283,
3590707093033,2.6719246,-1.4569136,-1.6584991,,-2.2098482,3.7469256,5.2959743,,0.5956498,-0.18173358,-0.14330466,0.7691802,-3.277331,-5.749938,3.095867,,1.067483,9.496863,2.2001073,
3590715115302,2.6719246,-1.4569136,-1.6584991,,-2.813187,3.1124623,5.2624555,,0.5956498,-0.18173358,-0.14330466,0.7691802,-3.277331,-5.749938,3.095867,,1.067483,9.496863,2.2001073,
3590748033494,3.3115005,-1.5357152,-1.2437216,,-4.5992613,-0.2633622,5.2528787,,0.64251673,-0.19165473,-0.17024985,0.722119,-5.1682262,-10.00338,4.26357,,0.568965,9.740018,0.9893087,
3590764438456,3.6566393,-1.4611896,-0.96761054,,-5.849035,-1.5610195,5.6886234,,0.6621523,-0.19890648,-0.17954786,0.6998237,-6.247409,-11.350079,5.257316,,0.39837432,9.789059,0.43130732,
3590772553648,3.8643336,-1.4294246,-0.77091193,,-6.909666,-2.099715,5.410896,,0.67223185,-0.20309961,-0.18324886,0.68794966,-7.234003,-11.900078,5.2764487,,0.3243369,9.800363,0.13444713,
