Sensor,linear_acceleration,linear_acceleration,linear_acceleration,rotation_vector,rotation_vector,rotation_vector
Axis,x,y,z,x,y,z
656568648306009,0.4455161,0.20291725,0.108327866,-0.012333887,9.928881e-05,0.88784486
656568664697894,0.18040247,0.2287429,0.17058754,-0.012355657,2.2648834e-05,0.8818856
656568681031663,0.2104488,0.17033109,0.14427471,-0.012400632,-1.8404888e-05,0.87583053
656568697409355,-0.45663926,-0.09542573,0.0891819,-0.01234768,-0.00017057473,0.86960626
656568721948509,-0.5533186,-0.10813345,0.10361004,-0.012475831,-0.0002694055,0.86117405
656568738337355,0.41601664,0.1964503,0.11087704,-0.012645397,-0.0002187709,0.85611564
656568762879086,0.4001332,0.109001085,0.0870018,-0.012780678,-0.0001412571,0.84756863
656568779273855,-0.44307175,-0.24084,0.08700371,-0.0127839185,-0.00024927754,0.84071976
656568795619739,-0.5273173,-0.3580764,0.089408875,-0.012802322,-0.000369805,0.83360106
656568820150086,-0.20775421,0.08016639,0.091887474,-0.013075916,-0.00048548862,0.81687444
656568836507701,0.01965256,0.105393246,0.07997227,-0.013075916,-0.00048548862,0.81687444
656568861083893,0.43631655,-0.06620468,0.1255045,-0.01302665,-0.00078375026,0.7994507
656568877420778,0.56851935,-0.17663361,0.10868549,-0.01302665,-0.00078375026,0.7994507
656568893772162,0.6776133,-0.31634557,0.14929008,-0.012805637,-0.0011887853,0.7910055
656568918336585,0.3374679,-0.2865611,0.113307,-0.012596822,-0.0017706787,0.77617705
656568934695701,-0.13223138,-0.121499926,0.06060028,-0.012465454,-0.0021597808,0.7653511
656568959237470,0.09026423,-0.24837148,0.1803093,-0.01237697,-0.00262047,0.7488345
656568983808854,0.40662783,-0.1695169,0.098973274,-0.012319891,-0.0034078895,0.73183775
656569000166508,0.34932894,-0.09806384,0.07511139,-0.012080605,-0.004645752,0.7204231
656569016546700,0.3721298,-0.03238307,0.0344429,-0.011715526,-0.0056487685,0.7090849
656569032895392,0.16396669,-0.24562807,0.123101234,-0.011385801,-0.006578834,0.6977767
656569057397162,0.02370504,-0.24046656,0.07786846,-0.011206137,-0.0077703884,0.6809351
656569073792623,-0.13136801,-0.09216523,0.10675335,-0.011197455,-0.008275115,0.6699188
656569098360623,-0.08730255,0.10128991,0.10438824,-0.011068859,-0.00853538,0.6547945
656569114716661,-0.06976043,-0.08027938,0.09720898,-0.010931535,-0.008769914,0.63118786
656569139253046,-0.2710021,-0.24230823,0.102015495,-0.010931535,-0.008769914,0.63118786
656569155646584,-0.47249123,-0.098751426,0.11405182,-0.010892319,-0.009007756,0.6214691
656569188361084,-1.6011605,0.5442015,-0.0323534,-0.0120996535,-0.005926492,0.60439193
656569221063546,-1.1848835,0.077023536,0.058592796,-0.012484598,-0.0048893066,0.5907292
656569237440430,-0.23906288,-0.2214404,0.09695625,-0.012707666,-0.00459749,0.58341056
656569262006392,-0.18945932,-0.02880174,0.101831436,-0.012896715,-0.0045512374,0.5721031
656569278380161,0.21063054,0.048313886,0.114061356,-0.0136851845,-0.0036077842,0.565118
656569302880661,0.33681542,0.07380724,0.10214901,-0.013839544,-0.003421805,0.5555439
656569327445122,0.5960978,-0.33210436,0.09497833,-0.01378088,-0.003737115,0.5458544
656569343841737,0.690946,-0.44849598,0.14533997,-0.013929887,-0.0037489345,0.53861594
656569360200314,0.49396953,-0.40126902,0.12642097,-0.0140224965,-0.0048405454,0.53041464
656569376566699,0.46648672,-0.4611988,0.09057903,-0.0139936805,-0.00528175,0.5212894
656569401132353,0.071220756,-0.4246146,0.13868046,-0.0140405875,-0.0061385473,0.5054061
656569417464276,-0.21063647,-0.3108826,0.06693745,-0.014055762,-0.0064377403,0.49391127
656569442012045,-0.7132775,-0.022921741,0.1317339,-0.014259341,-0.0065934956,0.4758166
656569458365852,-0.75034237,0.08506431,0.16047382,-0.014387166,-0.006351115,0.4639627
656569482928968,-0.75965035,0.17077504,0.060157776,-0.015366165,-0.00484204,0.4464584
656569499296698,-0.8077044,0.38394597,0.050789833,-0.016115973,-0.0032339124,0.43543005
656569515692391,-0.67991704,0.20198952,0.12986755,-0.016326614,-0.0026801368,0.4253001
656569540201391,0.10996917,-0.120117664,0.11076927,-0.016466374,-0.0023300909,0.4102273
656569556575660,-0.13234246,0.15656218,0.09878349,-0.016483126,-0.0020196089,0.39910558
656569581122390,-0.503892,0.589509,0.10099697,-0.016326122,-0.00020402207,0.38193172
656569597520275,-0.51406586,0.63966095,0.11267853,-0.015810352,0.0013499559,0.370742
656569613885198,0.044717245,0.34299222,0.076426506,-0.015032418,0.0029292002,0.35965565
656569638409659,0.34374374,0.102007136,0.08074188,-0.01391261,0.00411148,0.34149346
656569662919505,0.19632864,-0.028300583,0.11170006,-0.013630118,0.0040183463,0.32086867
656569679301775,-0.34535643,-0.1325838,0.092502594,-0.013609923,0.0038068332,0.30550635
656569695663313,-0.3143545,0.0024852008,0.18105698,-0.013603123,0.003622494,0.2898822
656569720238544,0.82380784,-0.289125,0.054167747,-0.0136504555,0.0034624105,0.26599962
656569736601313,0.29903293,-0.10524571,0.20018673,-0.0136738075,0.003149763,0.24918342
656569752984620,-0.8881128,-0.12342444,0.05653286,-0.013703554,0.0030092273,0.23233941
656569777530082,-1.3638583,0.4843409,0.15011978,-0.013937881,0.0036615755,0.21044762
656569793771736,-0.9282843,0.24750727,0.10227013,-0.013923294,0.0039441073,0.19825469
656569818336928,0.10049221,-0.00047332048,0.1262598,-0.0139196655,0.004257381,0.18134464
656569834734851,0.09034599,0.0010778308,-0.034118652,-0.013942779,0.004375199,0.17001873
656569859280005,0.16334349,0.027441487,0.12388325,-0.0139396,0.004295703,0.15282318
656569875629928,0.026284128,0.08025244,-0.02219677,-0.013873676,0.004307493,0.14120671
656569900194505,-0.23998012,0.07775584,0.17884922,-0.013760834,0.0042715967,0.124632925
656569916554312,-0.10613153,0.07656777,0.09980583,-0.013654806,0.004407877,0.114456765
656569932928120,0.22880185,0.096303284,0.035113335,-0.013517962,0.00453736,0.10478075
656569957466004,0.22542012,0.07784927,0.018303871,-0.013463451,0.004424797,0.09120573
656569982074389,0.5063127,0.053275004,0.14984989,-0.013322265,0.004051216,0.07686195
656569998458773,1.1650743,-0.10648838,0.06576061,-0.013093495,0.002755517,0.06620871
656570014808889,0.5782643,0.01061216,0.115878105,-0.012845931,0.0010956409,0.035556328
656570039310658,-0.3215154,0.14087348,0.10381603,-0.012845931,0.0010956409,0.035556328
656570055703619,-0.48687983,0.13029426,0.08701801,-0.012775132,0.0009941333,0.02389924
656570080269735,0.3191509,-0.022064477,0.07020569,-0.012678202,0.0009049922,0.008557284
656570096625581,0.580483,0.1160779,0.06299782,-0.012632305,0.0008021721,-0.0011323065
656570112994696,-0.05607328,0.14377111,0.07254219,-0.012530251,0.0006554553,-0.015735477
656570137557581,-0.18399404,0.12916118,0.1299324,-0.012434867,0.0005823116,-0.025702301
656570162089080,-0.20723853,0.06070201,0.07471275,-0.012112168,0.0006632441,-0.04018237
656570178463234,-0.12278284,0.13087907,0.0770092,-0.011898096,0.0007959151,-0.049197044
656570194819696,0.12036523,0.110871255,0.08650875,-0.011728705,0.00083256187,-0.057606354
656570211209119,-0.19016664,0.08105217,0.0385437,-0.011550032,0.00082960667,-0.06562215
656570235730196,-0.6752805,0.08886948,0.079203606,-0.011457028,0.00086784846,-0.076038375
656570260306234,-0.652505,0.036494166,0.13661861,-0.011317358,0.0012563794,-0.084031165
656570276640580,-0.17044039,0.06822842,0.119823456,-0.011118947,0.001728257,-0.09253509
656570284812003,0.16172095,0.12765244,0.13896942,-0.011071751,0.0017493103,-0.09500091
656570293017618,0.3822763,0.19632435,0.115011215,-0.011071751,0.0017493103,-0.09500091
656570301164541,0.564189,0.22420558,0.057531357,-0.010975514,0.0017438278,-0.101163775
656570366590695,-0.025471505,-0.089336455,0.083602905,-0.010550382,0.0009350919,-0.12997633
656570391156426,-0.69612986,-0.15652105,0.10270882,-0.010443459,0.00083056395,-0.14596029
656570415699079,0.04766768,-0.0795753,0.085912704,-0.010353561,0.0007916409,-0.15907957
656570456638925,-1.0036354,-0.15073232,0.100242615,-0.010252378,0.0009596081,-0.17776091
656570481182810,-1.4114335,-0.19194397,0.07153797,-0.010232411,0.001363097,-0.18228693
656570497579310,-0.007402148,0.0641384,0.10510254,-0.010273512,0.0020367273,-0.18405971
656570513928118,0.00465371,0.10375311,0.10034561,-0.01027084,0.0024132342,-0.18406026
656570538467771,0.01590411,0.10888671,0.09796715,-0.010227436,0.0027405485,-0.18408087
656570554831387,0.01270992,0.09188787,0.11232948,-0.010205308,0.002844016,-0.18413292
656570579417079,0.028953753,0.10006556,0.13385677,-0.010089942,0.0030201962,-0.18417746
656570603964156,0.25574183,0.1886282,0.1194458,-0.009951732,0.003086895,-0.1844289
656570620354963,0.24975318,0.19245769,0.10021973,-0.0097916005,0.003006186,-0.18553102
656570644816886,0.46574414,0.030173704,0.04979229,-0.009535471,0.002519927,-0.18871345
656570653017694,0.18866533,0.094228424,0.114421844,-0.009519289,0.002440538,-0.19012462
656570677514309,0.45738083,0.0634405,0.066493034,-0.009446684,0.002253829,-0.19476137
656570693798001,-0.261196,0.08089365,0.12392044,-0.009352041,0.0021240984,-0.19964729
656570718367732,-1.5135816,-0.11614519,0.104720116,-0.009094007,0.0027337808,-0.20288716
656570734722194,0.040615678,0.08218726,0.10709,-0.0088164145,0.0033502989,-0.20617183
656570759270386,0.021563347,0.08093349,0.10704613,-0.008539274,0.0037182502,-0.21107915
656570783785501,0.026074518,0.08030689,0.11418247,-0.008346633,0.003833526,-0.21602274
656570800146578,0.040793315,0.07862723,0.10218239,-0.008246368,0.0038599693,-0.21925674
656570824683732,0.03825459,0.058422856,0.10934639,-0.008189381,0.0038648855,-0.22090194
656570849225001,0.049468543,0.056377746,0.121320724,-0.008215087,0.003821171,-0.22090651
656570857392655,0.032735355,0.08485842,0.049489975,-0.008202382,0.003819642,-0.22090411
656570881936462,0.033146337,0.100202575,0.025557518,-0.008369906,0.0036289205,-0.22091168
656570906450539,0.036803916,0.1012657,0.10457325,-0.008365942,0.003568814,-0.22091383
656570922812116,0.054587293,0.07152749,0.11891651,-0.008331266,0.0034892969,-0.22091119
656570939179462,0.039308026,0.058278553,0.10691929,-0.008278009,0.0034294457,-0.22091135
656570955537116,0.0501534,0.057221986,0.12844563,-0.008238177,0.0033614824,-0.2209015
656570980077193,0.03278173,0.08504137,0.056595802,-0.008226716,0.0032017487,-0.2209059
656570996457154,0.012255583,0.06960633,0.07093811,-0.008188966,0.003121463,-0.22090834
656571012791385,0.06978245,0.046779722,0.15470791,-0.008151579,0.0029913175,-0.22091286
656571020962500,0.017459638,0.0786165,0.054122925,-0.008063988,0.0029897597,-0.22091366
656571053691577,0.026539521,0.05295661,0.08996105,-0.007892047,0.0027996874,-0.22091684
656571078227346,0.017331064,0.05744254,0.10906601,-0.0077807438,0.0026686094,-0.22092243
656571094597923,0.0022051157,0.069783136,0.051571846,-0.00768862,0.0026079924,-0.22092536
656571119133384,0.02826788,0.03808043,0.12095547,-0.0075438847,0.0025609147,-0.22092639
656571135467461,0.068602495,0.02662392,0.17599201,-0.0074545234,0.002521538,-0.2209319
656571160003192,0.032754317,0.059347004,0.07777977,-0.0072951727,0.0024887782,-0.22092596
656571184544153,0.04774259,0.04773373,0.10887146,-0.0072138305,0.0023778193,-0.22093393
656571200891384,0.007987332,0.058503345,0.07772541,-0.0071703857,0.0022923143,-0.22093904
656571225428307,0.024022425,0.039356053,0.11360264,-0.0070234057,0.0022156276,-0.22094022
656571241790615,0.023422655,0.038155645,0.10640144,-0.007006855,0.0021860516,-0.22094028
656571249960538,0.032799322,0.035155296,0.077661514,-0.0069789654,0.002169271,-0.22094046
656571282649961,0.026356526,0.044568688,0.08959484,-0.006870398,0.0020582406,-0.22094813
656571299001422,0.023171576,0.02899757,0.11830711,-0.006819347,0.0020052996,-0.22094347
656571323533614,0.018119616,0.047482193,0.094353676,-0.006816034,0.0018655447,-0.2209356
656571348048499,0.013760144,0.041724548,0.09433937,-0.006789986,0.0017568452,-0.2209281
656571364411537,-0.19705185,0.011812493,0.106292725,-0.0067326026,0.0017374525,-0.22092782
656571380745576,0.2843063,0.022551917,0.12303543,-0.006670067,0.0017293256,-0.2208696
656571405283460,0.028005851,0.050606303,0.123025894,-0.0066647837,0.0015965906,-0.22086194
656571413458076,0.03658233,0.031197973,0.12302208,-0.0066633755,0.0015440081,-0.22086637
656571438002883,0.032219764,0.050357737,0.08471584,-0.0067454246,0.0012385148,-0.22087725
656571462556806,0.016501494,0.027638122,0.07755375,-0.0068868552,0.00094254327,-0.22088015
656571487034883,0.0147388745,0.023713551,0.1302433,-0.0069325315,0.000838563,-0.22087201
656571495207845,0.028996803,0.02588658,0.12545204,-0.00692274,0.00083073747,-0.22087207
656571520585075,0.02230559,0.021843769,0.1111002,-0.0069812583,0.0007444229,-0.22085954
656571535007768,-1.4142442,0.56601775,0.22938061,-0.051373407,-0.0615515,-0.26157978
656571559603537,-1.2660394,0.56754977,0.18650627,-0.050581783,-0.0604543,-0.26158908
656571575957614,-1.561399,0.48730007,0.21376705,-0.049847983,-0.0594259,-0.26155785
656571608636229,-1.0739243,0.52628994,0.20252323,-0.04861757,-0.057649456,-0.26137203
656571624974652,-1.4983436,0.49419662,0.12020588,-0.046450283,-0.054722972,-0.26081285
656571641322152,-1.2078724,0.4800582,0.15070057,-0.04319183,-0.050220564,-0.26074865
656571657712498,-1.0601616,0.42276302,0.13801289,-0.040177166,-0.04611469,-0.26080447
656571674096652,-0.9826286,0.3826756,0.17278957,-0.03741288,-0.042365987,-0.26085594
656571698661113,-0.8750198,0.33613032,0.16445255,-0.03369271,-0.037284873,-0.2609207
656571715042613,-0.77971965,0.29984343,0.15252304,-0.031450544,-0.034236923,-0.26095527
656571739589997,-0.64498186,0.25780764,0.14360428,-0.026523368,-0.02754824,-0.26100847
656571764106613,-0.485778,0.19677068,0.11388397,-0.021816224,-0.021159241,-0.26105064
656571788702997,-0.38738632,0.15995866,0.097789764,-0.018144539,-0.016190898,-0.2610791
656571805066728,-0.32221892,0.12663908,0.11885452,-0.016170189,-0.013533723,-0.2610924
656571821436113,-0.28970188,0.1002033,0.11203766,-0.014565238,-0.011363989,-0.2610929
656571837796189,-0.23060983,0.08189413,0.12274265,-0.013431122,-0.009813519,-0.261097
656571862359766,-0.19034013,0.078562826,0.09997749,-0.01217314,-0.008152696,-0.26110253
656571878719882,-0.18847002,0.099540435,0.09943771,-0.011543276,-0.0073389015,-0.26110128
656571903262035,-0.15898877,0.04219179,0.12757301,-0.010780336,-0.0063672643,-0.26110432
656571919632228,-0.15361151,0.041922018,0.1033268,-0.010364099,-0.0058162925,-0.2611128
656571935981420,-0.14036329,0.04707981,0.09589577,-0.009848993,-0.0051388703,-0.2611159
656571952395843,-0.11704628,0.0577671,0.10048866,-0.009701742,-0.004949204,-0.26111534
656571976934689,-0.12703581,0.029548988,0.105047226,-0.009337309,-0.0044372436,-0.2611141
656571993272381,-0.117802754,0.07030352,0.11689186,-0.009028059,-0.003994188,-0.26112032
656572017804227,-0.075454354,0.05228144,0.09757328,-0.008833414,-0.003745874,-0.2611172
656572034206073,-0.097081125,0.031199105,0.10706711,-0.008675766,-0.003539741,-0.26111898
656572058744419,-0.0739459,0.033449993,0.102170944,-0.008465944,-0.0032597417,-0.26111573
656572075113727,-0.07966705,0.02229315,0.111683846,-0.008336833,-0.0030909893,-0.26111767
656572099646727,-0.08370122,0.032105744,0.11159706,-0.008156822,-0.0028468082,-0.26113147
656572116026881,-0.070901684,0.03313932,0.092393875,-0.008046946,-0.002706269,-0.2611359
656572140566611,-0.06900653,0.03384175,0.10908985,-0.007906551,-0.0025176834,-0.26113552
656572165113573,-0.05869535,0.018009268,0.09946537,-0.0077926596,-0.0023832612,-0.26113245
656572181462150,-0.07596035,0.024344817,0.11140823,-0.0077258204,-0.0023015696,-0.26113445
656572197878611,-0.07340115,0.028305903,0.11376953,-0.00765103,-0.0021865885,-0.26113915
656572214238457,-0.0640722,0.020326577,0.09458828,-0.007487503,-0.0019514114,-0.26115277
656572238752073,-0.05853633,0.026413724,0.11609554,-0.007487503,-0.0019514114,-0.26115277
656572255096457,-0.0735531,0.034947634,0.10649204,-0.0074129617,-0.0018795329,-0.2611524
656572279690149,-0.08968443,0.02614721,0.07053566,-0.007293078,-0.0017523464,-0.2611496
656572296051495,-0.05667342,0.01790981,0.099238396,-0.00721604,-0.0016735502,-0.2611493
656572320599380,-0.036763437,0.020996153,0.096800804,-0.0070903273,-0.0015410625,-0.26116133
656572345136226,-0.058550645,0.0032440722,0.08719635,-0.007012775,-0.0014482113,-0.26116344
656572361516995,-0.04302264,0.013463385,0.13984013,-0.0069110733,-0.0014142928,-0.2611656
656572377864764,-0.06334407,-0.006406136,0.16137123,-0.0068595107,-0.0013634342,-0.26117018
656572394227226,-0.034750894,0.01350192,0.11828613,-0.0068984684,-0.0013601647,-0.26116705
656572418770456,-0.055902082,0.009224825,0.06561756,-0.0069183744,-0.0013337191,-0.26118317
656572443357456,-0.035994075,0.0067631677,0.096735954,-0.006885974,-0.0012593427,-0.26118955
